0
1
3
8
9
12
16
18
21
24
28
30
32
36
37
41
43
47
52
56
59
60
63
63
62
61
59
57
54
51
49
46
45
45
43
41
38
36
34
33
29
29
26
24
22
18
14
13
8
5
4
3
4
2
1
1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
5
10
15
23
30
33
38
41
47
53
60
64
68
71
74
76
75
73
69
63
59
55
47
43
42
36
34
31
27
25
22
19
16
14
10
8
5
5
4
4
4
1
1
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6
13
28
44
53
65
66
74
75
76
75
71
68
65
59
56
50
47
41
35
31
26
23
19
16
14
10
7
5
5
3
3
1
2
1
1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
7
16
30
53
65
79
83
87
88
88
86
85
80
76
69
63
58
55
49
44
40
36
31
28
25
21
16
12
10
4
3
3
1
1
1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5
15
32
44
55
62
66
77
80
83
83
83
76
68
63
55
48
44
38
35
34
29
27
22
18
16
11
7
4
2
1
2
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
15
32
48
62
74
77
80
86
90
90
86
79
75
70
62
56
48
42
38
33
29
25
21
18
13
7
6
3
2
1
1
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
7
23
34
48
55
62
67
69
69
64
60
52
46
39
34
30
27
24
21
16
15
10
8
7
4
4
1
1
1
2
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3
14
32
54
64
71
76
77
81
81
78
72
69
65
55
52
45
37
34
29
26
21
17
14
10
7
4
3
2
1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8
19
40
64
72
80
85
87
91
92
91
87
84
75
68
65
58
56
51
43
40
32
28
22
16
13
7
4
4
3
2
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4
19
30
57
71
81
90
89
91
87
84
80
73
67
60
54
48
43
38
34
30
23
17
15
11
7
5
3
3
2
1
1
1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
